date,usd,gbp
2018-05-03,1315.05,968.01
2018-05-04,1309.4,969.61
2018-05-08,1306.6,968.45
2018-05-09,1313.85,967.39
2018-05-10,1318.8,976.84
2018-05-11,1324.35,976.05
2018-05-14,1319.85,970.88
2018-05-15,1295,961.15
2018-05-16,1291.25,956.69
2018-05-17,1289.5,955.91
2018-05-18,1288.3,957.21
2018-05-21,1288.35,959.43
2018-05-22,1293.05,961.51
2018-05-23,1289,965.07
2018-05-24,1304.85,974.59
2018-05-25,1303.5,978.41
2018-05-29,1295.5,976.03
2018-05-30,1300.7,978.26
2018-05-31,1305.35,981.1
2018-06-01,1294.6,971.6
2018-06-04,1295.45,969.39
2018-06-05,1292.05,967.62
2018-06-06,1300.1,967.66
2018-06-07,1297.25,968.92
2018-06-08,1298.25,970.44
2018-06-11,1299.6,970.93
2018-06-12,1298.65,972.3
2018-06-13,1296.15,970.95
2018-06-14,1302.75,977.71
2018-06-15,1285.25,968.69
2018-06-18,1281.55,967.7
2018-06-19,1276.15,969.24
2018-06-20,1274.2,965.59
2018-06-21,1266.15,955.69
2018-06-22,1269.15,956.05
2018-06-25,1268.7,955.08
2018-06-26,1260.3,951.78
2018-06-27,1254.6,953.37
2018-06-28,1251.55,956.06
2018-06-29,1250.45,950.59
2018-07-02,1247.8,951.7
2018-07-03,1251.75,950.2
2018-07-04,1255.65,950.15
2018-07-05,1255.5,949.79
2018-07-06,1255.35,945.91
2018-07-09,1262.05,948.3
2018-07-10,1254,945.89
2018-07-11,1251.4,943.18
2018-07-12,1245.9,942.15
2018-07-13,1241.7,942.33
2018-07-16,1241.1,935.42
2018-07-17,1232.8,936.56
2018-07-18,1224.5,938.82
2018-07-19,1217.55,937.76
2018-07-20,1228.75,938.03
2018-07-23,1224.95,934.02
2018-07-24,1228.35,934.77
2018-07-25,1231.5,936.06
2018-07-26,1228.25,934.33
2018-07-27,1223.95,933.38
2018-07-30,1223.8,931.68
2018-07-31,1220.95,930.12
2018-08-01,1219,929.12
2018-08-02,1215.45,931.03
2018-08-03,1216.3,935.33
2018-08-06,1209.65,935.18
2018-08-07,1212.35,936.3
2018-08-08,1209.55,939.46
2018-08-09,1214.35,942.7
2018-08-10,1214.4,952.94
2018-08-13,1200.35,939.27
2018-08-14,1197,937.37
2018-08-15,1182,932.83
2018-08-16,1180.4,926.61
2018-08-17,1178.4,925.63
2018-08-20,1184.35,927.58
2018-08-21,1190.95,925.61
2018-08-22,1196.65,926.21
2018-08-23,1192.35,927.05
2018-08-24,1197.7,930.73
2018-08-28,1212.25,938.28
2018-08-29,1204.2,927.84
2018-08-30,1197.3,920.6
2018-08-31,1202.45,927.21
2018-09-03,1200.05,931.84
2018-09-04,1190.85,928.51
2018-09-05,1196.7,922.9
2018-09-06,1205.15,930.98
2018-09-07,1198.9,924.71
2018-09-10,1196.6,919.95
2018-09-11,1189.85,915.95
2018-09-12,1195.6,919.18
2018-09-13,1209.8,922.84
2018-09-14,1201.95,917.81
2018-09-17,1201.9,913.92
2018-09-18,1200.2,912.39
2018-09-19,1203.3,916.19
2018-09-20,1208.35,909.77
2018-09-21,1198.7,917.25
2018-09-24,1202.75,914.93
2018-09-25,1201.9,914.04
2018-09-26,1194.25,907.15
2018-09-27,1185.4,902.56
2018-09-28,1187.25,912.52
2018-10-01,1189.35,909.38
2018-10-02,1204.7,928.46
2018-10-03,1201.2,924.56
2018-10-04,1203.45,923.41
2018-10-05,1203.8,919.82
2018-10-08,1186.95,909.09
2018-10-09,1185.55,908.37
2018-10-10,1188.6,901.32
2018-10-11,1205.55,911.76
2018-10-12,1219.75,925.3
2018-10-15,1229.95,936.36
2018-10-16,1230.7,930.9
2018-10-17,1229.05,935.8
2018-10-18,1223,934.01
2018-10-19,1227.85,940.78
2018-10-22,1222.3,942.15
2018-10-23,1235.95,951.06
2018-10-24,1230.55,951.95
2018-10-25,1230.8,958.3
2018-10-26,1233.85,963.27
2018-10-29,1230.8,960.64
2018-10-30,1225.4,961.69
2018-10-31,1214.95,951.79
2018-11-01,1231.15,950.94
2018-11-02,1232.1,948.84
2018-11-05,1232.25,946
2018-11-06,1231.6,942.42
2018-11-07,1229.95,935.5
2018-11-08,1224.15,934.15
2018-11-09,1211.4,928.78
2018-11-12,1205.55,934.3
2018-11-13,1202.1,928.14
2018-11-14,1203.25,925.78
2018-11-15,1211.85,946.94
2018-11-16,1222.4,950.42
2018-11-19,1221.6,952.12
2018-11-20,1223,953.45
2018-11-21,1226.1,959.06
2018-11-22,1227.05,953.66
2018-11-23,1223.65,953.71
2018-11-26,1223.4,952.54
2018-11-27,1221.2,958.76
2018-11-28,1213.25,949
2018-11-29,1226.25,960.03
2018-11-30,1217.55,955.65
2018-12-03,1230.3,967.38
2018-12-04,1240.3,972.89
2018-12-05,1235.9,971.66
2018-12-06,1242.55,972.17
2018-12-07,1243.3,974.62
2018-12-10,1245.35,985.94
2018-12-11,1245.3,990.64
2018-12-12,1245.75,987.01
2018-12-13,1242.75,983.76
2018-12-14,1235.35,984.45
2018-12-17,1241.65,984.5
2018-12-18,1246.3,985.45
2018-12-19,1255,990.7
2018-12-20,1259.75,995.45
2018-12-21,1258.15,994.82
2018-12-27,1268,1002.73
2018-12-28,1279,1008.24
2019-01-02,1282.9,1017.34
2019-01-03,1290.45,1024.49
2019-01-04,1279.9,1013.42
2019-01-07,1292.2,1011.28
2019-01-08,1286.45,1010.38
2019-01-09,1288.6,1007.94
2019-01-10,1291.9,1012.46
2019-01-11,1288.95,1007.57
2019-01-14,1292.75,1006.15
2019-01-15,1294.4,1008.6
2019-01-16,1292.3,1002.95
2019-01-17,1290.7,999.39
2019-01-18,1284.2,994.74
2019-01-21,1279.55,994.08
2019-01-22,1282.1,991.96
2019-01-23,1279.8,979.94
2019-01-24,1283.7,983.57
2019-01-25,1293.9,985.56
2019-01-28,1302.15,988.59
2019-01-29,1307.55,992.56
2019-01-30,1310.7,1002.55
2019-01-31,1323.25,1009.38
2019-02-01,1318.7,1008.54
2019-02-04,1312.15,1004.45
2019-02-05,1314.2,1013.91
2019-02-06,1312.4,1012.12
2019-02-07,1310,1009.49
2019-02-08,1314.85,1016.25
2019-02-11,1306.4,1014.81
2019-02-12,1310,1016.56
2019-02-13,1312.8,1017.16
2019-02-14,1311.45,1025.82
2019-02-15,1316.55,1027.17
2019-02-18,1325.5,1025.14
2019-02-19,1334.15,1027.03
2019-02-20,1343.75,1031.46
2019-02-21,1331.25,1019.87
2019-02-22,1329.05,1020.71
2019-02-25,1331.05,1018.79
2019-02-26,1325.05,1005.98
2019-02-27,1322.85,992.8
2019-02-28,1319.15,991.87
2019-03-01,1311.95,988.03
2019-03-04,1285.4,974.33
2019-03-05,1283.8,977.61
2019-03-06,1285.85,977.25
2019-03-07,1285.3,981.2
2019-03-08,1296.75,992.79
2019-03-11,1292.75,988.57
2019-03-12,1297.05,987.96
2019-03-13,1306.95,991.58
2019-03-14,1295.55,977.49
2019-03-15,1303.5,982.06
2019-03-18,1305.6,986.25
2019-03-19,1307.7,986.01
2019-03-20,1303.7,987.94
2019-03-21,1309.6,998.7
2019-03-22,1311.3,995.28
2019-03-25,1319.55,999.43
2019-03-26,1316.3,994.73
2019-03-27,1309.7,992.49
2019-03-28,1295.15,989.11
2019-03-29,1295.4,996.68
2019-04-01,1293.5,986.68
2019-04-02,1290.3,988.37
2019-04-03,1290.45,981.26
2019-04-04,1283.15,978.66
2019-04-05,1288.45,989.53
2019-04-08,1300,996.45
2019-04-09,1303,997.71
2019-04-10,1305.45,999.06
2019-04-11,1298.8,993.19
2019-04-12,1294.3,986.9
2019-04-15,1285.65,981.21
2019-04-16,1276.35,977.17
2019-04-17,1275.85,978.19
2019-04-18,1275.7,980.12
2019-04-23,1269.5,979.67
2019-04-24,1271.65,982.48
2019-04-25,1280.8,992.36
2019-04-26,1284.2,993.97
2019-04-29,1279.5,991.1
2019-04-30,1282.3,983.78
2019-05-01,1283.8,981.47
2019-05-02,1270.95,975.58
2019-05-03,1278.55,980.01
2019-05-07,1281.2,981.01
2019-05-08,1285.2,988.19
2019-05-09,1286.1,989.65
2019-05-10,1287.1,987.46
2019-05-13,1295.6,994.89
2019-05-14,1298.4,1005.48
2019-05-15,1299.1,1011.87
2019-05-16,1291.7,1009.46
2019-05-17,1280.8,1005.17
2019-05-20,1276.85,1003.22
2019-05-21,1271.15,998.62
2019-05-22,1273.8,1008.09
2019-05-23,1283.65,1015.37
2019-05-24,1282.5,1011.89
2019-05-28,1278.3,1008.2
2019-05-29,1281.65,1013.27
2019-05-30,1280.95,1015.92
2019-05-31,1295.55,1028.8
2019-06-03,1317.1,1042.35
2019-06-04,1324.25,1043.77
2019-06-05,1335.05,1049.22
2019-06-06,1335.5,1051.17
2019-06-07,1340.65,1052.14
2019-06-10,1328.6,1048.66
2019-06-11,1324.3,1041.3
2019-06-12,1332.35,1045.76
2019-06-13,1335.9,1052.69
2019-06-14,1351.25,1070.33
2019-06-17,1341.3,1065.13
2019-06-18,1341.35,1070.67
2019-06-19,1344.05,1066.64
2019-06-20,1379.5,1087.74
2019-06-21,1397.15,1101.93
2019-06-24,1405.7,1105.3
2019-06-25,1431.4,1124.36
2019-06-26,1403.95,1106.73
2019-06-27,1402.5,1105.87
2019-06-28,1409,1108.18
2019-07-01,1390.1,1099.99
2019-07-02,1391.05,1101.02
2019-07-03,1413.5,1123.31
2019-07-04,1414.9,1125.55
2019-07-05,1388.65,1110.92
2019-07-08,1400.1,1119.38
2019-07-09,1391.55,1115.61
2019-07-10,1408.3,1126.78
2019-07-11,1413.75,1126.62
2019-07-12,1407.6,1122.14
2019-07-15,1412.4,1127.24
2019-07-16,1409.85,1134.79
2019-07-17,1410.35,1135.61
2019-07-18,1417.45,1135.94
2019-07-19,1439.7,1148.88
2019-07-22,1427.75,1143.63
2019-07-23,1425.55,1145.29
2019-07-24,1426.95,1142.7
2019-07-25,1416.1,1132.88
2019-07-26,1420.4,1144.7
2019-07-29,1419.05,1157.94
2019-07-30,1425.9,1171.95
2019-07-31,1427.55,1167.45
2019-08-01,1406.8,1161.74
2019-08-02,1441.75,1187.28
2019-08-05,1465.25,1203.85
2019-08-06,1465.25,1201.21
2019-08-07,1506.05,1239.33
2019-08-08,1495.75,1234.14
2019-08-09,1497.7,1240.99
2019-08-12,1504.7,1243.63
2019-08-13,1498.4,1240.38
2019-08-14,1513.25,1253.73
2019-08-15,1515.65,1250.26
2019-08-16,1515.25,1246.14
2019-08-19,1496.6,1235.29
2019-08-20,1504.55,1239.6
2019-08-21,1503.25,1238.53
2019-08-22,1502.05,1225.97
2019-08-23,1503.8,1228.91
2019-08-27,1532.95,1247.51
2019-08-28,1537.15,1258.77
2019-08-29,1540.2,1262.96
2019-08-30,1528.4,1251.15
2019-09-02,1525.95,1265.01
2019-09-03,1537.85,1277.8
2019-09-04,1546.1,1269.97
2019-09-05,1529.1,1238.72
2019-09-06,1523.7,1237.09
2019-09-09,1509.2,1220.34
2019-09-10,1498.25,1211.34
2019-09-11,1490.65,1209.07
2019-09-12,1515.2,1227.46
2019-09-13,1503.1,1208.19
2019-09-16,1497.2,1203.3
2019-09-17,1502.1,1207.24
2019-09-18,1503.5,1204.9
2019-09-19,1500.7,1201.76
2019-09-20,1501.9,1203.62
2019-09-23,1522.1,1225.9
2019-09-24,1520.65,1216.67
2019-09-25,1528.75,1234.62
2019-09-26,1506.4,1219.28
2019-09-27,1489.9,1209.05
2019-09-30,1485.3,1206.06
2019-10-01,1473.45,1206.17
2019-10-02,1492.6,1215.13
2019-10-03,1517.1,1223.84
2019-10-04,1499.15,1220.01
2019-10-07,1501.25,1218.11
2019-10-08,1505.85,1233.14
2019-10-09,1507.25,1232.93
2019-10-10,1494.8,1222.75
2019-10-11,1479.15,1166.01
2019-10-14,1490.6,1182.94
2019-10-15,1487.8,1178.34
2019-10-16,1485.1,1155.85
2019-10-17,1492.65,1162.63
2019-10-18,1490,1155.64
2019-10-21,1491.65,1148.27
2019-10-22,1485.35,1149.66
2019-10-23,1494.45,1159.84
2019-10-24,1496.55,1163.12
2019-10-25,1513.45,1180.79
2019-10-28,1492.4,1160.94
2019-10-29,1486.75,1155.2
2019-10-30,1492.1,1159.81
2019-10-31,1510.95,1168.57
2019-11-01,1508.8,1164.49
2019-11-04,1509.45,1169.52
2019-11-05,1488.95,1156.17
2019-11-06,1486.05,1154.51
2019-11-07,1484.25,1156.82
2019-11-08,1464.15,1142.62
2019-11-11,1458.7,1132.39
2019-11-12,1452.05,1130.42
2019-11-13,1462.9,1140.62
2019-11-14,1466.65,1142.52
2019-11-15,1466.9,1136.41
2019-11-18,1467.65,1132.59
2019-11-19,1468.45,1134.23
2019-11-20,1471.7,1138.95
2019-11-21,1467.05,1133.15
2019-11-22,1464.45,1140.22
2019-11-25,1458.4,1130.84
2019-11-26,1454.65,1131.86
2019-11-27,1454.35,1129.74
2019-11-28,1454.65,1127.35
2019-11-29,1460.15,1131.32
2019-12-02,1461.15,1130.05
2019-12-03,1477.3,1136.78
2019-12-04,1475.1,1125.94
2019-12-05,1475.95,1122.31
2019-12-06,1459.65,1112.4
2019-12-09,1461.7,1111.48
2019-12-10,1464.95,1112.04
2019-12-11,1466.8,1112.71
2019-12-12,1467.8,1116.56
2019-12-13,1466.6,1099.07
2019-12-16,1477.9,1108.13
2019-12-17,1475.8,1121.76
2019-12-18,1474.05,1127.65
2019-12-19,1476.7,1132.33
2019-12-20,1479,1133.95
2019-12-23,1482.1,1145.81
2019-12-27,1511.5,1152.67
2019-12-30,1514.75,1152.57
2020-01-02,1527.1,1161.51
2020-01-03,1548.75,1184.48
2020-01-06,1573.1,1197.29
2020-01-07,1567.85,1197.05
2020-01-08,1571.95,1197.35
2020-01-09,1550.75,1188.49
2020-01-10,1553.6,1189.28
2020-01-13,1549.9,1192.96
2020-01-14,1545.1,1188.49
2020-01-15,1549,1189.01
2020-01-16,1554.55,1190.94
2020-01-17,1557.6,1195.15
2020-01-20,1560.15,1200.38
2020-01-21,1551.3,1188.14
2020-01-22,1556.9,1186.2
2020-01-23,1562.9,1191.24
2020-01-24,1564.3,1194.19
2020-01-27,1580.1,1210.04
2020-01-28,1574,1211.04
2020-01-29,1573.45,1209.2
2020-01-30,1578.25,1206.41
2020-01-31,1584.2,1204.63
2020-02-03,1574.75,1209.41
2020-02-04,1558.35,1196.66
2020-02-05,1553.3,1198.22
2020-02-06,1563.3,1206.71
2020-02-07,1572.65,1214.56
2020-02-10,1573.2,1215.93
2020-02-11,1570.5,1211.33
2020-02-12,1563.7,1206.55
2020-02-13,1575.05,1207.59
2020-02-14,1581.4,1214.2
2020-02-17,1580.8,1215.16
2020-02-18,1589.85,1220.37
2020-02-19,1604.2,1237.8
2020-02-20,1619,1258.45
2020-02-21,1643.3,1269.12
2020-02-24,1671.65,1293.69
2020-02-25,1650.3,1271.39
2020-02-26,1634.9,1264.76
2020-02-27,1652,1282.45
2020-02-28,1609.85,1254.88
2020-03-02,1599.65,1251.41
2020-03-03,1615.5,1260.25
2020-03-04,1641.85,1281.63
2020-03-05,1659.6,1284.7
2020-03-06,1683.65,1290.85
2020-03-09,1672.5,1272.94
2020-03-10,1655.7,1273.23
2020-03-11,1653.75,1279.01
2020-03-12,1570.7,1246.35
2020-03-13,1562.8,1248.83
2020-03-16,1487.7,1210.54
2020-03-17,1536.2,1275.66
2020-03-18,1498.2,1271.22
2020-03-19,1474.25,1257.83
2020-03-20,1494.4,1258.28
2020-03-23,1525.4,1312.91
2020-03-24,1605.75,1371.47
2020-03-25,1605.45,1371.38
2020-03-26,1634.8,1358.19
2020-03-27,1617.3,1316.16
2020-03-30,1618.3,1305.97
2020-03-31,1608.95,1296.81
2020-04-01,1576.55,1270.23
2020-04-02,1616.8,1307.02
2020-04-03,1613.1,1315.97
2020-04-06,1648.3,1341.06
2020-04-07,1649.25,1333.75
2020-04-08,1647.8,1330.27
2020-04-09,1680.65,1348.22
2020-04-14,1741.9,1383.07
2020-04-15,1718.65,1377.33
2020-04-16,1729.5,1382.91
2020-04-17,1692.55,1354.04
2020-04-20,1686.2,1355.7
2020-04-21,1682.05,1364.82
2020-04-22,1710.55,1388.28
2020-04-23,1736.25,1405.84
2020-04-24,1715.9,1391.59
2020-04-27,1714.95,1380.19
2020-04-28,1691.55,1357.98
2020-04-29,1703.35,1368.64
2020-04-30,1702.75,1361.69
2020-05-01,1686.25,1347.15
2020-05-04,1709.1,1374.63
2020-05-05,1699.55,1363.72
2020-05-06,1691.5,1366.73
2020-05-07,1704.05,1387.78
2020-05-11,1702.75,1378.55
2020-05-12,1702.4,1379.8
2020-05-13,1708.4,1394.74
2020-05-14,1731.6,1420.09
2020-05-15,1735.35,1427.67
2020-05-18,1734.7,1423.15
2020-05-19,1737.95,1418.34
2020-05-20,1748.3,1424.86
2020-05-21,1724.9,1410.45
2020-05-22,1733.55,1423.59
2020-05-26,1720.25,1393.57
2020-05-27,1694.6,1382.12
2020-05-28,1717.35,1398.27
2020-05-29,1728.7,1399.73
2020-06-01,1730.6,1393.13
2020-06-02,1742.15,1386.58
2020-06-03,1705.35,1355.41
2020-06-04,1700.05,1353.58
2020-06-05,1683.45,1327.91
2020-06-08,1690.35,1331.32
2020-06-09,1713.5,1348.87
2020-06-10,1722.05,1350.26
2020-06-11,1738.25,1373.74
2020-06-12,1733.5,1378.13
2020-06-15,1710.45,1361.52
2020-06-16,1719.85,1361.78
2020-06-17,1724.35,1375.17
2020-06-18,1719.5,1383.51
2020-06-19,1734.75,1401.16
2020-06-22,1761.85,1418.11
2020-06-23,1768.9,1416.36
2020-06-24,1766.05,1416.9
2020-06-25,1756.55,1414.73
2020-06-26,1747.6,1414.51
2020-06-29,1771.6,1440.31
2020-06-30,1768.1,1436.58
2020-07-01,1771.05,1424.63
2020-07-02,1777.45,1421.6
2020-07-03,1772.9,1422.4
2020-07-06,1787.9,1429.43
2020-07-07,1789.55,1424.84
2020-07-08,1811.1,1438.74
2020-07-09,1812.1,1431.74
2020-07-10,1803.1,1427.33
2020-07-13,1807.5,1432.26
2020-07-14,1801.9,1440.62
2020-07-15,1804.6,1431.41
2020-07-16,1807.7,1436.04
2020-07-17,1807.35,1442.45
2020-07-20,1815.65,1438.18
2020-07-21,1842.55,1449.35
2020-07-22,1852.4,1456.91
2020-07-23,1878.3,1477.47
2020-07-24,1902.1,1490.3
2020-07-27,1936.65,1504.78
2020-07-28,1940.9,1501.48
2020-07-29,1950.9,1502.39
2020-07-30,1957.65,1502.1
2020-07-31,1964.9,1492.54
2020-08-03,1958.55,1504.56
2020-08-04,1977.9,1519.62
2020-08-05,2048.15,1558.03
2020-08-06,2067.15,1569.59
2020-08-07,2031.15,1559.52
2020-08-10,2044.5,1561.38
2020-08-11,1939.65,1479.57
2020-08-12,1931.9,1483.7
2020-08-13,1944.25,1482.3
2020-08-14,1944.75,1482.09
2020-08-17,1972.85,1505.68
2020-08-18,2008.75,1517.61
2020-08-19,1981,1498.63
2020-08-20,1927.15,1469.84
2020-08-21,1924.35,1470.2
2020-08-24,1943.95,1485.57
2020-08-25,1911.15,1455.15
2020-08-26,1932.95,1465.95
2020-08-27,1923.85,1458.86
2020-08-28,1957.35,1472.91
2020-09-01,1972.35,1469.6
2020-09-02,1947.05,1462.43
2020-09-03,1940.45,1459.99
2020-09-04,1926.3,1459.56
2020-09-07,1928.45,1465.43
2020-09-08,1910.95,1466.27
2020-09-09,1947.2,1496.62
2020-09-10,1966.25,1519.71
2020-09-11,1947.4,1523.06
2020-09-14,1958.7,1518.97
2020-09-15,1949.35,1513.09
2020-09-16,1961.8,1512.55
2020-09-17,1936.25,1499.82
2020-09-18,1950.85,1508.01
2020-09-21,1909.35,1489.48
2020-09-22,1906,1493.16
2020-09-23,1873.4,1470.06
2020-09-24,1861.75,1460.92
2020-09-25,1859.7,1462.65
2020-09-28,1864.3,1448.37
2020-09-29,1883.95,1465.71
2020-09-30,1886.9,1467.63
2020-10-01,1902,1476.33
2020-10-02,1903.05,1471.82
2020-10-05,1909.6,1472.49
2020-10-06,1913.4,1476
2020-10-07,1884.5,1463.69
2020-10-08,1887.45,1460.7
2020-10-09,1923.25,1482.63
2020-10-12,1925.5,1476.28
2020-10-13,1891.3,1457.06
2020-10-14,1910.05,1464.63
2020-10-15,1891.9,1462.06
2020-10-16,1905.05,1475.46
2020-10-19,1905.6,1465.6
2020-10-20,1898.4,1464.05
2020-10-21,1924.15,1466.59
2020-10-22,1900.95,1451.76
2020-10-23,1903.65,1457.05
2020-10-26,1898.45,1460.29
2020-10-27,1905.7,1461.29
2020-10-28,1869.95,1439.3
2020-10-29,1870.3,1447.05
2020-10-30,1881.85,1453.92
2020-11-02,1889.9,1463.16
2020-11-03,1908.3,1464.05
2020-11-04,1900.15,1462.17
2020-11-05,1938.45,1480.78
2020-11-06,1940.8,1480.05
2020-11-09,1867.3,1417.47
2020-11-10,1878.7,1417.48
2020-11-11,1860.95,1408.37
2020-11-12,1874.85,1424.7
2020-11-13,1890.9,1437.08
2020-11-16,1885.6,1430.98
2020-11-17,1889.05,1425.29
2020-11-18,1876.1,1411.2
2020-11-19,1857.35,1404.16
2020-11-20,1875.7,1412.21
2020-11-23,1840.2,1378.49
2020-11-24,1799.6,1350.6
2020-11-25,1810.2,1354.93
2020-11-26,1807.4,1355.73
2020-11-27,1779.3,1333.41
2020-11-30,1762.55,1317.51
2020-12-01,1810.75,1356.07
2020-12-02,1822.6,1369.14
2020-12-03,1832.35,1360.34
2020-12-04,1843,1363.82
2020-12-07,1859.95,1397.01
2020-12-08,1868.15,1401.49
2020-12-09,1841.75,1372.29
2020-12-10,1844.35,1385.29
2020-12-11,1842,1394.21
2020-12-14,1831.15,1368.6
2020-12-15,1850.65,1384.84
2020-12-16,1851.95,1371.92
2020-12-17,1890.75,1390.65
2020-12-18,1879.75,1393.46
2020-12-21,1880,1413.57
2020-12-22,1877.1,1405.95
2020-12-23,1875,1382.44
2020-12-29,1874.3,1389.42
2020-12-30,1887.6,1387.39
2021-01-04,1943.2,1429.61
2021-01-05,1940.35,1426.93
2021-01-06,1931.95,1423.27
2021-01-07,1920.1,1415.11
2021-01-08,1862.9,1371.28
2021-01-11,1847.25,1371.58
2021-01-12,1841.25,1353.87
2021-01-13,1858.85,1362.17
2021-01-14,1841.75,1349.82
2021-01-15,1839,1352.4
2021-01-18,1833.05,1351.32
2021-01-19,1834.7,1347.59
2021-01-20,1856.6,1360.7
2021-01-21,1862.1,1356.35
2021-01-22,1852.7,1356.18
2021-01-25,1856.85,1359.03
2021-01-26,1856.6,1352.53
2021-01-27,1843,1347.05
2021-01-28,1853.7,1351.9
2021-01-29,1863.8,1357.78
2021-02-01,1862.95,1362.38
2021-02-02,1833.1,1345.5
2021-02-03,1835.45,1343
2021-02-04,1785.9,1305.85
2021-02-05,1802.95,1313.81
2021-02-08,1835.25,1336.43
2021-02-09,1839.6,1334.45
2021-02-10,1842.65,1330.76
2021-02-11,1840.1,1331.68
2021-02-12,1816.35,1313.95
2021-02-15,1817.3,1307.18
2021-02-16,1794.25,1292.94
2021-02-17,1780.7,1285.84
2021-02-18,1773.15,1271.17
2021-02-19,1786.2,1274.28
2021-02-22,1807.45,1286.54
2021-02-23,1799.65,1278.65
2021-02-24,1788,1266.98
2021-02-25,1779.65,1256.61
2021-02-26,1742.85,1250.67
2021-03-01,1734.15,1244.95
2021-03-02,1723.85,1237.38
2021-03-03,1711.4,1226.73
2021-03-04,1712.1,1224.49
2021-03-05,1696.25,1227.75
2021-03-08,1687.05,1220.07
2021-03-09,1716.9,1233.25
2021-03-10,1716.2,1233.6
2021-03-11,1724.25,1235.08
2021-03-12,1704.8,1227.46
2021-03-15,1723.65,1241.03
2021-03-16,1735,1249.2
2021-03-17,1729.65,1246.56
2021-03-18,1725.9,1239.37
2021-03-19,1735.2,1252.47
2021-03-22,1736.15,1254.89
2021-03-23,1726.2,1251.5
2021-03-24,1730.5,1261.36
2021-03-25,1737.3,1266.67
2021-03-26,1731.8,1254.86
2021-03-29,1705.95,1235.79
2021-03-30,1683.95,1227.77
2021-03-31,1691.05,1226.52
2021-04-01,1726.05,1248.8
2021-04-06,1744.65,1259.64
2021-04-07,1738.05,1265.13
2021-04-08,1755.5,1276.07
2021-04-09,1741.2,1267.77
2021-04-12,1732.85,1260.48
2021-04-13,1747.95,1270.93
2021-04-14,1735.55,1259.66
2021-04-15,1757.2,1275.38
2021-04-16,1774.45,1286.3
2021-04-19,1774.5,1271.07
2021-04-20,1777.85,1274.19
2021-04-21,1798.2,1292.91
2021-04-22,1787.75,1291.11
2021-04-23,1781.8,1285.39
2021-04-26,1773.35,1276.81
2021-04-27,1784.15,1283.52
2021-04-28,1772.2,1275.28
2021-04-29,1762.65,1264.53
2021-04-30,1767.65,1274.65
2021-05-04,1797.75,1298.16
2021-05-05,1782.25,1282.15
2021-05-06,1813.15,1304.92
2021-05-07,1836.55,1316.81
2021-05-10,1840.45,1304.14
2021-05-11,1829.1,1292.81
2021-05-12,1830.7,1297.05
2021-05-13,1821.8,1296.03
2021-05-14,1838.1,1303.03
2021-05-17,1853.7,1315.01
2021-05-18,1866.75,1315.5
2021-05-19,1888.45,1332.3
2021-05-20,1878.3,1327.39
2021-05-21,1875.9,1324.01
2021-05-24,1880.15,1327.2
2021-05-25,1887,1335.24
2021-05-26,1899.75,1344.83
2021-05-27,1891.45,1334.8
2021-05-28,1899.95,1342.12
2021-06-01,1899.35,1339.23
2021-06-02,1902.75,1343.15
2021-06-03,1866.55,1323.01
2021-06-04,1890.6,1332.49
2021-06-07,1888.4,1332.83
2021-06-08,1893.15,1339.78
2021-06-09,1894.6,1339.48
2021-06-10,1888.65,1334.9
2021-06-11,1881.05,1331.41
2021-06-14,1865.6,1321.96
2021-06-15,1865.1,1324.59
2021-06-16,1860.75,1318.16
2021-06-17,1778.7,1276.04
2021-06-18,1773.1,1281.06
2021-06-21,1775.05,1277.33
2021-06-22,1775.05,1277.5
2021-06-23,1791.6,1280.28
2021-06-24,1784.85,1282.06
2021-06-25,1786.65,1283.17
2021-06-28,1780.3,1279.68
2021-06-29,1755.45,1269.19
2021-06-30,1763.15,1274.4
2021-07-01,1781.5,1290.7
2021-07-02,1786.15,1296.39
2021-07-05,1791.35,1293.89
2021-07-06,1809.85,1308.16
2021-07-07,1804.65,1307.29
2021-07-08,1807.7,1311.31
2021-07-09,1806,1303.75
2021-07-12,1792.4,1291.42
2021-07-13,1813.85,1311.05
2021-07-14,1823.2,1313.43
2021-07-15,1823.75,1316.75
2021-07-16,1824.3,1321.89
2021-07-19,1814.9,1322.88
2021-07-20,1823.05,1339.21
2021-07-21,1802.15,1317.73
2021-07-22,1799.45,1307.12
2021-07-23,1799.6,1308.67
2021-07-26,1800.2,1302.8
2021-07-27,1800.35,1302.91
