Date,r_silver,r_gold,beta,w_3sil,w_3gos,r_under,r_letf
2013-10-10,0.00018308660441657132,-0.007881282910483511,1.6154013532060134,0.3823504942268915,0.6176495057731086,0.012914521683011063,0.01481362124460956
2013-10-11,-0.029061794864789103,-0.02205767092739075,1.5972246394394662,0.385026379626454,0.614973620373546,0.00616926062908698,0.007125984254968139
2013-10-14,0.004477931306679839,0.006624624932225931,1.5943597499865474,0.385451555053298,0.614548444946702,-0.006084104044018546,-0.007035382094619021
2013-10-15,-0.007695896837408234,-0.0026637608500699184,1.5950355988132512,0.38535116838370737,0.6146488316162927,-0.0034471034548216664,-0.003985036031565129
2013-10-16,0.008228496506681893,0.0070699135899450205,1.599727481648325,0.3846557022068953,0.6153442977931046,-0.0030814385560321237,-0.003555878734733812
2013-10-17,0.027345224739707685,0.03174723180333472,1.5957367293719429,0.38524708175699973,0.6147529182430003,-0.023314999104758587,-0.026946106098825924
2013-10-18,-0.0015523168934852283,-0.006274988330088771,1.5323732281080302,0.3948864997072779,0.6051135002927222,0.00806330723023312,0.009552273504633427
2013-10-21,0.016644580413816668,0.0009889886896434774,1.5324332921235346,0.39487713382628326,0.6051228661737168,0.015129021220273372,0.017922313611175703
2013-10-22,0.023433630778377124,0.020369422986034502,1.5277415935532035,0.39561005861928983,0.6043899413807101,-0.007685583954066478,-0.009121482955775143
2013-10-23,-0.007559065652308794,-0.0064059408461359935,1.5134884682239886,0.3978534266785764,0.6021465733214236,0.002136251946443053,0.0025497454714234428
2013-10-24,0.009033679880319001,0.012219751450242677,1.5115683330990002,0.3981575921392947,0.6018424078607052,-0.009437309450208414,-0.011272609220905177
2013-10-25,-0.008031188574725179,0.0016294425431417903,1.5069247702780728,0.39889509723464023,0.6011049027653597,-0.01048663590473044,-0.012549202946645152
2013-10-28,-0.004645465053657705,-0.0002957885291637874,1.505841912712824,0.3990674730623371,0.600932526937663,-0.004200054289143194,-0.005028315155679014
2013-10-29,-0.0020446052374007984,-0.0050296219142936804,1.507303675683623,0.3988348159412112,0.6011651840587887,0.005536562361312966,0.006624521490963883
2013-10-30,0.022002471431821435,0.002824895157641505,1.5043593161909834,0.3993037235251667,0.6006962764748333,0.017752814084160642,0.021266294300566098
2013-10-31,-0.04854869931885386,-0.018828780143856583,1.5214713321905387,0.3965938407601271,0.603406159239873,-0.019901250109857625,-0.023678139650989007
